Date,ADBE,ADSK,ANSS,CRM,CRWD,DDOG,INTU,MDB,MSFT,NOW,ORCL,PANW,SAP,SHOP,SNOW,TEAM
2022-05-27,428.2200012207031,211.3800048828125,,163.38137817382812,166.82000732421875,98.06999969482422,413.48040771484375,250.05999755859375,266.0430603027344,,69.57852935791016,84.46666717529297,97.38248443603516,36.90399932861328,129.91000366210938,184.77999877929688
2022-05-31,416.4800109863281,207.75,,158.57196044921875,159.99000549316406,95.38999938964844,405.6312255859375,237.14999389648438,264.7091369628906,,68.75635528564453,83.79666900634766,96.12126922607422,37.512001037597656,127.6500015258789,177.32000732421875
2022-06-01,418.1600036621094,207.3800048828125,,174.23716735839844,161.4499969482422,97.5,399.6709289550781,241.80999755859375,265.24468994140625,,68.4504165649414,83.62166595458984,95.63027954101562,36.15299987792969,126.1500015258789,179.25
2022-06-02,441.2799987792969,214.08999633789062,,186.43881225585938,174.02000427246094,110.08000183105469,417.7670593261719,286.70001220703125,267.3477478027344,,69.92269134521484,86.22333526611328,98.31635284423828,39.887001037597656,138.24000549316406,196.6199951171875
2022-06-03,429.760009765625,208.3699951171875,,182.9851531982422,162.10000610351562,105.44000244140625,400.2386474609375,273.1300048828125,262.90789794921875,,68.63207244873047,85.43000030517578,96.68930053710938,35.36600112915039,129.82000732421875,190.57000732421875
2022-06-06,429.4599914550781,208.60000610351562,,180.9663848876953,168.97000122070312,103.16000366210938,400.2581787109375,274.5899963378906,261.67132568359375,,69.7601547241211,85.66999816894531,97.10327911376953,36.0620002746582,128.07000732421875,190.27000427246094
2022-06-07,433.4200134277344,207.1699981689453,,185.20184326171875,176.67999267578125,108.05999755859375,407.7745361328125,295.5899963378906,265.322509765625,,69.49247741699219,87.83333587646484,98.19120025634766,38.07400131225586,131.25999450683594,200.85000610351562
2022-06-08,428.8399963378906,203.72999572753906,,187.22061157226562,178.83999633789062,107.3499984741211,405.6312255859375,299.010009765625,263.28759765625,,68.2401123046875,87.4800033569336,96.14053344726562,39.14699935913086,135.57000732421875,200.8000030517578
2022-06-09,426.4200134277344,195.05999755859375,,185.1622772216797,173.5500030517578,103.63999938964844,392.0175476074219,290.3800048828125,257.8156433105469,,66.17511749267578,86.0250015258789,93.18488311767578,37.138999938964844,133.22999572753906,196.05999755859375
2022-06-10,393.8399963378906,187.0800018310547,,176.59239196777344,169.32000732421875,96.19999694824219,373.0993957519531,268.7099914550781,246.32643127441406,,64.18661499023438,82.53666687011719,90.66246795654297,34.84299850463867,122.41999816894531,183.80999755859375
2022-06-13,371.6499938964844,173.10000610351562,,164.30169677734375,154.52000427246094,86.13999938964844,356.2362976074219,239.0,235.8790283203125,,61.232540130615234,79.62166595458984,87.43724060058594,31.29400062561035,113.30000305175781,166.2899932861328
2022-06-14,370.82000732421875,171.58999633789062,,162.73814392089844,159.25999450683594,87.11000061035156,357.0095520019531,241.0,238.05032348632812,,67.609130859375,80.27166748046875,87.00401306152344,30.354000091552734,113.87000274658203,167.67999267578125
2022-06-15,376.9200134277344,176.7100067138672,,166.79544067382812,164.35000610351562,89.3499984741211,370.4764404296875,254.32000732421875,245.1288299560547,,66.63399505615234,81.16999816894531,89.82487487792969,32.60300064086914,122.54000091552734,179.66000366210938
2022-06-16,365.0799865722656,164.30999755859375,,158.18603515625,157.2100067138672,81.98999786376953,351.96923828125,235.00999450683594,238.51766967773438,,65.68755340576172,77.71833038330078,89.30498504638672,30.523000717163086,114.37999725341797,165.74000549316406
2022-06-17,360.7900085449219,167.77000427246094,,161.5605010986328,163.89999389648438,85.62999725341797,361.83453369140625,249.75,241.12709045410156,,64.74109649658203,79.22666931152344,89.53604125976562,31.68899917602539,119.37999725341797,178.5500030517578
2022-06-21,362.989990234375,166.8800048828125,,165.0933380126953,164.63999938964844,90.30999755859375,369.3900146484375,269.54998779296875,247.0567169189453,,64.7028579711914,83.22666931152344,90.58544158935547,32.82500076293945,122.54000091552734,183.0
2022-06-22,365.3299865722656,169.14999389648438,,165.7069091796875,165.7100067138672,91.08999633789062,372.7274475097656,267.2300109863281,246.46278381347656,,63.60344696044922,82.38666534423828,90.49879455566406,33.854000091552734,127.36000061035156,185.39999389648438
2022-06-23,376.6400146484375,183.41000366210938,,171.24862670898438,174.89999389648438,100.5999984741211,392.21331787109375,290.6099853515625,252.04180908203125,,64.6550521850586,83.84500122070312,90.72985076904297,36.382999420166016,143.11000061035156,193.25999450683594
2022-06-24,387.7200012207031,192.47999572753906,,183.98464965820312,184.99000549316406,107.4800033569336,408.7239990234375,303.0899963378906,260.6490173339844,,67.59000396728516,85.11833190917969,94.74453735351562,38.52299880981445,151.52999877929688,205.32000732421875
2022-06-27,381.07000732421875,185.8699951171875,,179.42263793945312,181.92999267578125,105.19999694824219,396.0987243652344,298.8900146484375,257.9129943847656,,67.31278228759766,83.64666748046875,93.67588806152344,37.32099914550781,148.14999389648438,202.2100067138672
2022-06-28,365.6300048828125,176.80999755859375,,169.67515563964844,174.19000244140625,97.31999969482422,378.0613098144531,278.3500061035156,249.72451782226562,,65.56327056884766,81.98500061035156,91.91404724121094,35.0260009765625,143.75999450683594,192.60000610351562
2022-06-29,368.5,176.85000610351562,,168.83399963378906,175.94000244140625,98.37000274658203,381.35955810546875,276.7699890136719,253.4049530029297,,66.16555786132812,81.96666717529297,90.43141174316406,33.04999923706055,143.02999877929688,192.36000061035156
2022-06-30,366.05999755859375,171.9600067138672,,163.3219757080078,168.55999755859375,95.23999786376953,377.2294921875,259.5,250.06527709960938,,66.79653930664062,82.32333374023438,87.3409652709961,31.239999771118164,139.05999755859375,187.39999389648438
2022-07-01,368.4800109863281,173.86000061035156,,166.4490966796875,179.25,101.05000305175781,380.0382995605469,269.010009765625,252.74282836914062,,67.75253295898438,84.70833587646484,87.32170867919922,31.40999984741211,144.52999877929688,197.50999450683594
2022-07-05,376.489990234375,176.89999389648438,,170.40745544433594,187.02000427246094,108.37999725341797,391.6945495605469,304.42999267578125,255.9267578125,,68.82328033447266,86.8566665649414,85.83907318115234,34.0,154.89999389648438,208.38999938964844
2022-07-06,382.8299865722656,176.72999572753906,,170.9319610595703,185.9199981689453,108.02999877929688,396.28472900390625,304.29998779296875,259.1982421875,,68.5077896118164,85.82666778564453,86.51300048828125,33.040000915527344,154.0,207.85000610351562
2022-07-07,390.8900146484375,182.25,,174.80123901367188,190.1999969482422,107.69999694824219,402.08837890625,315.4800109863281,261.3305358886719,,68.67031860351562,86.20833587646484,87.33133697509766,35.33000183105469,159.07000732421875,213.77000427246094
2022-07-08,389.44000244140625,179.8300018310547,,173.673095703125,190.3800048828125,108.29000091552734,398.8042907714844,314.1600036621094,260.6100158691406,,68.70854949951172,87.37000274658203,87.21580505371094,35.56999969482422,159.67999267578125,214.0800018310547
2022-07-11,384.1600036621094,176.72000122070312,,172.54495239257812,185.3699951171875,104.01000213623047,394.637939453125,310.8599853515625,257.54302978515625,,68.72774505615234,85.98500061035156,85.03036499023438,32.31999969482422,155.39999389648438,211.02999877929688
2022-07-12,375.5400085449219,172.3300018310547,,164.59857177734375,174.38999938964844,97.31999969482422,378.2763671875,291.239990234375,246.98854064941406,,67.61383056640625,82.09666442871094,83.13373565673828,32.380001068115234,145.42999267578125,192.6699981689453
2022-07-13,371.94000244140625,170.9499969482422,,161.78814697265625,174.97000122070312,97.33999633789062,375.76678466796875,295.260009765625,246.0635528564453,,67.24891662597656,82.23500061035156,82.7486343383789,32.150001525878906,149.60000610351562,194.47000122070312
2022-07-14,372.9599914550781,170.9600067138672,,159.36363220214844,172.75,93.77999877929688,372.39447021484375,278.9100036621094,247.38771057128906,,66.69194030761719,81.66666412353516,82.23837280273438,30.670000076293945,146.1999969482422,184.97999572753906
2022-07-15,379.8599853515625,176.2100067138672,,165.6376495361328,177.89999389648438,93.5999984741211,385.22686767578125,277.4700012207031,249.9582061767578,,67.93071746826172,84.82666778564453,84.72228240966797,31.270000457763672,147.9499969482422,188.88999938964844
2022-07-18,375.2300109863281,177.22000122070312,,166.14231872558594,177.25,91.04000091552734,380.6095275878906,281.1700134277344,247.55323791503906,,67.4217529296875,84.3066635131836,84.80892181396484,32.540000915527344,146.47000122070312,187.97000122070312
2022-07-19,387.8299865722656,184.75999450683594,,172.0006866455078,180.5500030517578,92.95999908447266,395.9123840332031,284.32000732421875,252.6942138671875,,69.37114715576172,85.5999984741211,88.90061950683594,34.369998931884766,146.4600067138672,191.58999633789062
2022-07-20,401.489990234375,196.3800048828125,,180.55075073242188,184.3000030517578,100.87999725341797,412.17596435546875,307.57000732421875,255.36195373535156,,69.70724487304688,84.03333282470703,88.89099884033203,38.4900016784668,156.89999389648438,213.0399932861328
2022-07-21,408.9100036621094,199.10000610351562,,183.4205780029297,189.0,101.2300033569336,426.1454772949219,317.92999267578125,257.86431884765625,,71.5798110961914,85.72333526611328,86.92698669433594,40.400001525878906,157.72999572753906,214.17999267578125
2022-07-22,401.8999938964844,195.9499969482422,,180.570556640625,183.52999877929688,93.79000091552734,426.1846618652344,301.6099853515625,253.50234985351562,,71.9255142211914,85.19499969482422,90.25811004638672,37.349998474121094,142.99000549316406,202.27000427246094
2022-07-25,391.9599914550781,195.7100067138672,,175.4444580078125,182.6199951171875,90.48999786376953,417.8127746582031,289.42999267578125,252.01260375976562,,71.88710021972656,84.211669921875,88.54440307617188,36.709999084472656,140.25999450683594,196.0500030517578
2022-07-26,379.260009765625,193.07000732421875,,168.6855926513672,169.1699981689453,85.72000122070312,406.0684814453125,266.70001220703125,245.26513671875,,71.09005737304688,77.53666687011719,86.92698669433594,31.549999237060547,130.1199951171875,187.61000061035156
2022-07-27,392.7799987792969,203.41000366210938,,178.42312622070312,176.9600067138672,94.05999755859375,424.6357727050781,289.9200134277344,261.66162109375,,72.85699462890625,79.68000030517578,87.90898895263672,35.2400016784668,141.3000030517578,197.27999877929688
2022-07-28,403.5,212.16000366210938,,179.40281677246094,182.08999633789062,95.72000122070312,439.7620849609375,297.010009765625,269.1296081542969,,73.98052215576172,82.03500366210938,88.35185241699219,35.90999984741211,143.27999877929688,204.85000610351562
2022-07-29,410.1199951171875,216.32000732421875,,182.10443115234375,183.60000610351562,102.01000213623047,447.1929931640625,312.4700012207031,273.3455505371094,,74.7487564086914,83.18333435058594,89.73822021484375,34.83000183105469,149.91000366210938,209.32000732421875
2022-08-01,411.0899963378906,218.13999938964844,,181.0752410888672,183.3000030517578,103.44999694824219,439.6346435546875,318.0199890136719,270.68743896484375,,74.36463165283203,84.61000061035156,90.29662322998047,36.439998626708984,150.97999572753906,210.58999633789062
2022-08-02,409.9599914550781,216.17999267578125,,181.8767852783203,188.13999938964844,106.37000274658203,438.17401123046875,323.79998779296875,267.5814514160156,,73.31791687011719,85.11499786376953,87.79346466064453,37.7400016784668,153.3699951171875,214.2100067138672
2022-08-03,424.5400085449219,218.44000244140625,,187.67579650878906,195.32000732421875,112.41999816894531,456.58441162109375,339.30999755859375,275.02996826171875,,74.29742431640625,88.17832946777344,90.0077896118164,41.93000030517578,162.3699951171875,225.13999938964844
2022-08-04,430.5899963378906,221.94000244140625,,189.27896118164062,189.24000549316406,110.48999786376953,457.1236267089844,340.8800048828125,276.1788635253906,,74.32622528076172,83.61666870117188,91.7407455444336,41.02000045776367,160.75999450683594,230.41000366210938
2022-08-05,433.42999267578125,221.6999969482422,,188.19041442871094,191.1699981689453,113.29000091552734,459.7607116699219,356.8399963378906,275.4583435058594,,74.27820587158203,83.5616683959961,91.03793334960938,40.810001373291016,165.52999877929688,268.5899963378906
2022-08-08,434.3399963378906,220.69000244140625,,187.77479553222656,189.52000427246094,112.9800033569336,457.5746154785156,363.7099914550781,272.9366149902344,,73.43317413330078,83.51166534423828,90.8165054321289,39.77000045776367,170.85000610351562,279.3500061035156
2022-08-09,426.57000732421875,218.13999938964844,,180.3429718017578,186.77999877929688,109.76000213623047,452.9768371582031,358.17999267578125,274.86444091796875,,73.72123718261719,83.3949966430664,90.26773834228516,36.75,160.5500030517578,278.8599853515625
2022-08-10,438.3999938964844,226.32000732421875,,186.64662170410156,200.8000030517578,117.76000213623047,468.68157958984375,380.30999755859375,281.5437927246094,,74.4606704711914,86.97333526611328,92.49169158935547,40.61000061035156,174.39999389648438,286.19000244140625
2022-08-11,434.8900146484375,227.25999450683594,,184.78622436523438,198.05999755859375,114.77999877929688,469.3481750488281,368.760009765625,279.46014404296875,,74.09574890136719,86.08499908447266,91.69261169433594,40.41999816894531,167.8800048828125,275.79998779296875
2022-08-12,445.6700134277344,233.00999450683594,,187.91331481933594,200.8699951171875,115.72000122070312,477.0828857421875,379.1000061035156,284.2213134765625,,76.00672149658203,87.8133316040039,92.37615966796875,40.7599983215332,168.67999267578125,283.25
2022-08-15,451.0199890136719,234.0399932861328,,189.0711212158203,201.82000732421875,116.19999694824219,479.60235595703125,375.9200134277344,285.7402648925781,,75.96832275390625,87.961669921875,92.24137878417969,39.84000015258789,170.44000244140625,288.4700012207031
2022-08-16,447.55999755859375,233.63999938964844,,187.6164093017578,200.41000366210938,113.54000091552734,478.572998046875,374.4200134277344,285.000244140625,,76.36203002929688,87.42500305175781,90.69134521484375,39.58000183105469,167.35000610351562,289.3599853515625
2022-08-17,437.82000732421875,228.1999969482422,,186.00340270996094,196.88999938964844,110.0199966430664,468.887451171875,361.67999267578125,284.2489318847656,,76.10276794433594,85.75166320800781,89.48790740966797,37.29999923706055,161.2899932861328,284.260009765625
2022-08-18,439.0299987792969,228.86000061035156,,185.97369384765625,195.75999450683594,109.44999694824219,468.3581237792969,353.5299987792969,283.12689208984375,,76.16999053955078,86.30833435058594,89.01615905761719,36.86000061035156,161.75,283.3699951171875
2022-08-19,425.05999755859375,222.58999633789062,,181.85702514648438,190.52000427246094,105.7300033569336,454.81982421875,337.07000732421875,279.20440673828125,,75.53619384765625,85.58499908447266,88.20744323730469,34.20000076293945,153.94000244140625,269.3399963378906
2022-08-22,411.3500061035156,216.39999389648438,,175.1376953125,185.8800048828125,101.8499984741211,437.3407287597656,329.760009765625,271.00836181640625,,73.42355346679688,84.67500305175781,85.13626098632812,33.18000030517578,151.61000061035156,258.4700012207031
2022-08-23,410.4100036621094,213.6300048828125,,174.16787719726562,192.36000061035156,102.98999786376953,440.7130126953125,326.260009765625,269.7301025390625,,73.37553405761719,94.9183349609375,84.1157455444336,32.470001220703125,153.07000732421875,258.2799987792969
2022-08-24,405.6499938964844,214.42999267578125,,178.1361541748047,194.6199951171875,105.30000305175781,456.60400390625,338.6000061035156,269.09588623046875,,73.14507293701172,94.13500213623047,84.16387939453125,33.290000915527344,159.49000549316406,258.6600036621094
2022-08-25,403.92999267578125,220.14999389648438,,172.09967041015625,202.94000244140625,110.37999725341797,456.6824951171875,363.739990234375,272.0815734863281,,73.83648681640625,95.93000030517578,84.91482543945312,34.34000015258789,196.27999877929688,266.3299865722656
2022-08-26,381.0199890136719,207.77000427246094,,163.510009765625,194.55999755859375,106.7300033569336,439.6346435546875,353.57000732421875,261.582763671875,,71.68543243408203,93.44833374023438,81.10232543945312,32.41999816894531,197.7100067138672,257.04998779296875
2022-08-29,375.260009765625,205.7100067138672,,158.5422821044922,192.0500030517578,105.29000091552734,428.20416259765625,332.07000732421875,258.7922058105469,,71.24370574951172,93.16500091552734,81.4296646118164,31.940000534057617,186.42999267578125,250.9600067138672
2022-08-30,375.07000732421875,202.80999755859375,,158.00787353515625,193.2949981689453,104.61000061035156,424.6750183105469,330.7200012207031,256.5870666503906,,71.19568634033203,93.27999877929688,81.37189483642578,31.360000610351562,184.74000549316406,251.39999389648438
2022-08-31,373.44000244140625,201.74000549316406,,154.49485778808594,182.61000061035156,104.94999694824219,423.2829284667969,322.8599853515625,255.1234588623047,,71.20529174804688,92.80166625976562,82.04582214355469,31.649999618530273,180.9499969482422,247.66000366210938
2022-09-01,370.5299987792969,201.9499969482422,,151.9318084716797,172.97000122070312,97.13999938964844,417.1264953613281,241.11000061035156,254.0794219970703,,72.30961608886719,90.85832977294922,80.85201263427734,31.270000457763672,173.14999389648438,235.42999267578125
2022-09-02,368.1400146484375,198.69000244140625,,152.09011840820312,172.4499969482422,96.94000244140625,411.7935791015625,244.8699951171875,249.8448028564453,,71.71424865722656,89.86666870117188,80.16844940185547,30.110000610351562,171.49000549316406,232.4199981689453
2022-09-06,368.29998779296875,198.17999267578125,,150.14064025878906,171.14999389648438,92.33000183105469,410.5191650390625,238.0,247.1029815673828,,70.89801025390625,88.42333221435547,81.03492736816406,29.84000015258789,169.8000030517578,229.6699981689453
2022-09-07,379.7200012207031,206.19000244140625,,151.68441772460938,171.9600067138672,95.62000274658203,426.7238464355469,246.7100067138672,251.82554626464844,,71.53180694580078,90.0,82.3827896118164,30.979999542236328,177.75999450683594,235.4199981689453
2022-09-08,383.6300048828125,209.82000732421875,,155.2667236328125,179.875,97.88999938964844,430.40008544921875,247.50999450683594,252.24508666992188,,71.68543243408203,91.20833587646484,82.1324691772461,31.940000534057617,179.47999572753906,240.32000732421875
2022-09-09,394.7799987792969,211.67999267578125,,160.89749145507812,190.86000061035156,100.54000091552734,441.1737060546875,268.6400146484375,258.0408935546875,,72.89540100097656,94.12833404541016,83.82691955566406,34.810001373291016,188.19000244140625,258.92999267578125
2022-09-12,396.3599853515625,215.16000366210938,,163.90586853027344,195.10000610351562,104.38999938964844,446.4087219238281,278.510009765625,260.177734375,,74.0189437866211,94.68000030517578,85.63688659667969,35.15999984741211,195.2100067138672,264.7900085449219
2022-09-13,368.3900146484375,208.33999633789062,,156.45425415039062,184.6999969482422,96.62999725341797,420.8614807128906,251.9199981689453,245.87359619140625,,73.0202407836914,91.4800033569336,82.6619873046875,32.70000076293945,187.42999267578125,248.89999389648438
2022-09-14,371.5199890136719,208.52000427246094,,158.61155700683594,184.11000061035156,97.02999877929688,428.243408203125,247.22000122070312,246.09800720214844,,69.25590515136719,91.02999877929688,83.09522247314453,33.689998626708984,197.97999572753906,255.57000732421875
2022-09-15,309.1300048828125,201.3000030517578,,153.16879272460938,178.86000061035156,95.36000061035156,413.8130187988281,233.52000427246094,239.42404174804688,,67.45056915283203,89.80999755859375,81.26599884033203,33.849998474121094,196.49000549316406,252.88999938964844
2022-09-16,299.5,194.97000122070312,,149.93283081054688,171.00999450683594,91.25,414.67572021484375,220.5800018310547,238.79954528808594,,66.0965576171875,87.04499816894531,80.81350708007812,31.729999542236328,184.6699981689453,242.89999389648438
2022-09-19,296.05999755859375,196.88999938964844,,151.23910522460938,175.38999938964844,93.80000305175781,415.3520812988281,221.33999633789062,238.5848846435547,,66.32703399658203,87.67500305175781,81.12158203125,32.939998626708984,187.6999969482422,241.6199951171875
2022-09-20,291.05999755859375,194.97000122070312,,148.24063110351562,173.8699951171875,93.56999969482422,409.59765625,217.89999389648438,236.5651397705078,,65.40514373779297,87.51000213623047,79.84111785888672,30.950000762939453,182.74000549316406,235.19000244140625
2022-09-21,286.29998779296875,192.4199981689453,,146.09323120117188,169.25,94.51000213623047,400.63751220703125,209.4600067138672,233.15005493164062,,64.09916687011719,85.55999755859375,79.27308654785156,30.549999237060547,178.72000122070312,232.3000030517578
2022-09-22,287.05999755859375,187.14999389648438,,148.58697509765625,161.27999877929688,89.44000244140625,388.9030456542969,198.1999969482422,235.1307830810547,,63.407752990722656,83.08999633789062,78.3392333984375,28.56999969482422,171.7899932861328,220.69000244140625
2022-09-23,284.55999755859375,184.55999755859375,,145.4796600341797,160.38999938964844,87.27999877929688,386.21697998046875,194.72999572753906,232.1450653076172,,61.986541748046875,80.78500366210938,76.50999450683594,28.760000228881836,172.1300048828125,217.55999755859375
2022-09-26,276.9599914550781,183.99000549316406,,144.796875,159.35000610351562,86.41000366210938,388.0109558105469,189.69000244140625,231.68649291992188,,60.93022155761719,81.58499908447266,76.66402435302734,28.25,165.11000061035156,213.61000061035156
2022-09-27,277.57000732421875,187.9600067138672,,147.34011840820312,162.5800018310547,87.73999786376953,392.8831481933594,194.44000244140625,230.67173767089844,,59.94112014770508,81.83000183105469,76.17303466796875,27.850000381469727,169.86000061035156,214.58999633789062
2022-09-28,281.3999938964844,190.97999572753906,,148.60678100585938,167.25,89.76000213623047,401.2354736328125,201.30999755859375,235.21864318847656,,60.56531524658203,83.4000015258789,78.42586517333984,29.239999771118164,173.83999633789062,218.13999938964844
2022-09-29,278.25,189.4600067138672,,145.28176879882812,165.6999969482422,87.44999694824219,389.0010681152344,194.82000732421875,231.73526000976562,,58.961631774902344,82.79000091552734,77.48237609863281,26.770000457763672,170.33999633789062,212.3300018310547
2022-09-30,275.20001220703125,186.8000030517578,,142.34266662597656,164.80999755859375,88.77999877929688,379.6978759765625,198.55999755859375,227.2469024658203,,58.644737243652344,81.8949966430664,78.22369384765625,26.940000534057617,169.9600067138672,210.58999633789062
2022-10-03,285.239990234375,192.4600067138672,,146.3604278564453,169.30999755859375,90.94000244140625,388.99127197265625,194.07000732421875,234.89663696289062,,60.574913024902344,84.84500122070312,80.81350708007812,27.760000228881836,172.50999450683594,217.3300018310547
2022-10-04,294.9700012207031,199.99000549316406,,154.10890197753906,175.07000732421875,95.3499984741211,403.9019775390625,203.30999755859375,242.83908081054688,,63.081268310546875,86.91999816894531,84.76079559326172,31.530000686645508,183.80999755859375,236.2100067138672
2022-10-05,297.3800048828125,204.52999877929688,,154.60369873046875,176.6999969482422,95.11000061035156,405.4410400390625,202.07000732421875,243.15130615234375,,63.9935302734375,87.82499694824219,83.93282318115234,30.829999923706055,185.35000610351562,242.4600067138672
2022-10-06,298.4100036621094,205.8699951171875,,153.84173583984375,178.38999938964844,93.66000366210938,403.98748779296875,199.1999969482422,240.79978942871094,,62.706756591796875,87.375,83.14337158203125,30.059999465942383,188.91000366210938,238.99000549316406
2022-10-07,288.7699890136719,194.74000549316406,,148.72552490234375,171.8800048828125,88.05999755859375,385.9547424316406,189.7899932861328,228.554443359375,,60.776580810546875,84.95500183105469,81.38152313232422,27.209999084472656,175.10000610351562,228.24000549316406
2022-10-10,285.7200012207031,191.02999877929688,,144.1239471435547,161.0800018310547,84.0199966430664,380.7295837402344,181.97000122070312,223.68553161621094,,60.08517074584961,81.56999969482422,80.91940307617188,26.450000762939453,159.0500030517578,220.27000427246094
2022-10-11,284.8299865722656,191.02999877929688,,141.08590698242188,155.7899932861328,82.72000122070312,376.64373779296875,180.0500030517578,219.93875122070312,,60.23959732055664,78.68499755859375,79.91813659667969,25.670000076293945,153.52999877929688,207.63999938964844
2022-10-12,286.1499938964844,193.63999938964844,,140.80880737304688,152.99000549316406,82.3499984741211,381.1420593261719,181.8000030517578,220.2704620361328,,61.561954498291016,77.65499877929688,79.436767578125,25.989999771118164,158.52999877929688,203.3699951171875
2022-10-13,294.739990234375,193.85000610351562,,143.926025390625,152.60000610351562,80.9000015258789,388.7244873046875,180.75999450683594,228.554443359375,,62.932579040527344,78.94499969482422,81.97843170166016,26.239999771118164,156.25,202.1999969482422
2022-10-14,287.94000244140625,189.80999755859375,,140.73953247070312,145.97999572753906,75.69000244140625,373.33380126953125,172.0800018310547,223.01229858398438,,62.07352066040039,77.41500091552734,81.45854187011719,26.059999465942383,152.3800048828125,189.0
2022-10-17,293.5,198.6999969482422,,145.64791870117188,151.61000061035156,80.79000091552734,396.5425720214844,182.35000610351562,231.76454162597656,,64.68927764892578,79.2699966430664,83.6151123046875,27.760000228881836,167.5399932861328,204.6699981689453
2022-10-18,292.9800109863281,200.6999969482422,,151.9318084716797,156.8800048828125,81.77999877929688,401.36505126953125,189.97000122070312,232.7110137939453,,64.69894409179688,81.68499755859375,85.70428466796875,28.729999542236328,173.1699981689453,201.44000244140625
2022-10-19,299.8299865722656,197.02000427246094,,152.07032775878906,152.5399932861328,79.0,394.90240478515625,184.77000427246094,230.7400360107422,,63.994319915771484,80.05500030517578,83.49958801269531,28.350000381469727,171.0399932861328,187.72999572753906
2022-10-20,302.3800048828125,197.8300018310547,,155.86048889160156,153.8800048828125,82.33999633789062,393.998779296875,191.0,230.4180450439453,,66.84175109863281,79.28500366210938,83.6728744506836,29.729999542236328,174.0399932861328,192.6199951171875
2022-10-21,306.3699951171875,201.38999938964844,,158.50267028808594,156.32000732421875,82.1500015258789,409.7430114746094,188.89999389648438,236.2431640625,,70.17173767089844,81.01499938964844,87.49500274658203,29.75,177.10000610351562,194.10000610351562
2022-10-24,316.2200012207031,207.08999633789062,,158.97769165039062,157.97000122070312,82.43000030517578,410.3126525878906,181.91000366210938,241.24862670898438,,70.38409423828125,80.66999816894531,87.62016296386719,28.75,174.77000427246094,194.85000610351562
2022-10-25,323.7900085449219,215.72000122070312,,163.54962158203125,162.11000061035156,88.75,424.37738037109375,200.69000244140625,244.57583618164062,,70.59646606445312,83.09500122070312,92.73238372802734,29.829999923706055,181.82000732421875,206.0399932861328
2022-10-26,320.4800109863281,214.55999755859375,,158.24539184570312,161.77000427246094,81.5,416.824462890625,191.0500030517578,225.70529174804688,,72.21803283691406,83.36499786376953,94.1187515258789,29.059999465942383,169.4499969482422,195.22000122070312
2022-10-27,318.6499938964844,210.14999389648438,,158.08705139160156,164.72999572753906,82.16000366210938,414.47711181640625,190.38999938964844,221.2462158203125,,72.53654479980469,84.06999969482422,93.8106689453125,34.099998474121094,169.11000061035156,198.0
2022-10-28,325.67999267578125,216.38999938964844,,161.3230438232422,163.64999389648438,81.12999725341797,424.092529296875,186.58999633789062,230.14486694335938,,74.6697006225586,85.54000091552734,94.07061004638672,34.189998626708984,159.69000244140625,200.82000732421875
2022-10-31,318.5,214.3000030517578,,160.89749145507812,161.1999969482422,80.51000213623047,419.87908935546875,183.02999877929688,226.49563598632812,,75.35499572753906,85.79499816894531,92.48207092285156,34.22999954223633,160.3000030517578,202.72999572753906
2022-11-01,316.0199890136719,214.0500030517578,,158.1563262939453,160.52999877929688,80.80000305175781,387.73248291015625,181.4499969482422,222.63172912597656,,74.42839050292969,85.38500213623047,92.270263671875,34.790000915527344,159.5,191.74000549316406
2022-11-02,301.2200012207031,199.3800048828125,,148.44847106933594,147.99000549316406,74.4800033569336,378.1661376953125,163.22000122070312,214.7576446533203,,72.50760650634766,80.88999938964844,90.46991729736328,33.5099983215332,147.75,172.39999389648438
2022-11-03,285.92999267578125,194.22000122070312,,144.8067626953125,141.52999877929688,75.01000213623047,358.4833679199219,157.22000122070312,209.04962158203125,,72.42073822021484,74.8499984741211,89.23759460449219,33.7400016784668,150.47000122070312,174.1699981689453
2022-11-04,285.75,193.69000244140625,,138.31504821777344,127.55999755859375,70.37999725341797,354.7511291503906,145.3800048828125,216.01629638671875,,73.35697937011719,71.1050033569336,92.44355773925781,32.150001525878906,132.30999755859375,123.7300033569336
2022-11-07,299.5400085449219,194.8800048828125,,143.08485412597656,124.68000030517578,69.4800033569336,363.5120544433594,141.83999633789062,222.3390350341797,,74.07125854492188,72.2249984741211,93.93582916259766,32.2400016784668,129.10000610351562,119.2300033569336
2022-11-08,302.1700134277344,199.00999450683594,,145.56874084472656,127.0,70.48999786376953,375.7500305175781,144.00999450683594,223.31472778320312,,73.0094985961914,77.08499908447266,94.3209228515625,32.79999923706055,129.16000366210938,122.72000122070312
2022-11-09,298.8699951171875,194.61000061035156,,140.5811767578125,122.36000061035156,67.22000122070312,361.9798889160156,137.35000610351562,219.06056213378906,,73.02880859375,75.78500366210938,93.91657257080078,30.899999618530273,126.26000213623047,122.29000091552734
2022-11-10,329.95001220703125,222.9600067138672,,154.6729736328125,135.75999450683594,76.5199966430664,396.05145263671875,161.0,237.08224487304688,,74.48629760742188,81.7300033569336,103.18788146972656,36.5099983215332,145.3800048828125,140.85000610351562
2022-11-11,341.1499938964844,228.8000030517578,,156.0880889892578,143.1199951171875,82.3499984741211,400.7658996582031,175.94000244140625,241.11203002929688,,75.03646850585938,82.66000366210938,106.06651306152344,39.439998626708984,159.41000366210938,142.3699951171875
